category,amc,metric,coverage_pct
Multi Cap,FT,turnover,100.0
Multi Cap,FT,up_beta,0.0
Multi Cap,FT,volatility,100.0
Multi Cap,HDFC,aum,100.0
Multi Cap,HDFC,cagr_1y,100.0
Multi Cap,HDFC,cagr_3y,100.0
Multi Cap,HDFC,cagr_5y,0.0
Multi Cap,HDFC,down_beta,0.0
Multi Cap,HDFC,iqr_3y,0.0
Multi Cap,HDFC,iqr_5y,0.0
Multi Cap,HDFC,ir,0.0
Multi Cap,HDFC,manager_experience,100.0
Multi Cap,HDFC,max_dd,100.0
Multi Cap,HDFC,pb,100.0
Multi Cap,HDFC,pe,100.0
Multi Cap,HDFC,return_3m,100.0
Multi Cap,HDFC,return_6m,100.0
Multi Cap,HDFC,roe,100.0
Multi Cap,HDFC,rolling_3y,0.0
Multi Cap,HDFC,rolling_5y,0.0
Multi Cap,HDFC,sector_hhi,100.0
Multi Cap,HDFC,sharpe,0.0
Multi Cap,HDFC,sortino,0.0
Multi Cap,HDFC,stock_count,100.0
Multi Cap,HDFC,ter,100.0
Multi Cap,HDFC,top10,100.0
Multi Cap,HDFC,top3_sector,100.0
Multi Cap,HDFC,turnover,100.0
Multi Cap,HDFC,up_beta,0.0
Multi Cap,HDFC,volatility,100.0
Multi Cap,ICICI,aum,100.0
Multi Cap,ICICI,cagr_1y,100.0
Multi Cap,ICICI,cagr_3y,100.0
Multi Cap,ICICI,cagr_5y,100.0
Multi Cap,ICICI,down_beta,100.0
Multi Cap,ICICI,iqr_3y,100.0
Multi Cap,ICICI,iqr_5y,100.0
Multi Cap,ICICI,ir,100.0
Multi Cap,ICICI,manager_experience,100.0
Multi Cap,ICICI,max_dd,100.0
Multi Cap,ICICI,pb,100.0
Multi Cap,ICICI,pe,100.0
Multi Cap,ICICI,return_3m,100.0
Multi Cap,ICICI,return_6m,100.0
Multi Cap,ICICI,roe,100.0
Multi Cap,ICICI,rolling_3y,100.0
Multi Cap,ICICI,rolling_5y,100.0
Multi Cap,ICICI,sector_hhi,100.0
Multi Cap,ICICI,sharpe,100.0
Multi Cap,ICICI,sortino,100.0
Multi Cap,ICICI,stock_count,100.0
Multi Cap,ICICI,ter,100.0
Multi Cap,ICICI,top10,100.0
Multi Cap,ICICI,top3_sector,100.0
Multi Cap,ICICI,turnover,100.0
Multi Cap,ICICI,up_beta,100.0
Multi Cap,ICICI,volatility,100.0
Multi Cap,INVESCO,aum,100.0
Multi Cap,INVESCO,cagr_1y,100.0
Multi Cap,INVESCO,cagr_3y,100.0
Multi Cap,INVESCO,cagr_5y,100.0
Multi Cap,INVESCO,down_beta,100.0
Multi Cap,INVESCO,iqr_3y,100.0
Multi Cap,INVESCO,iqr_5y,100.0
Multi Cap,INVESCO,ir,100.0
Multi Cap,INVESCO,manager_experience,100.0
Multi Cap,INVESCO,max_dd,100.0
Multi Cap,INVESCO,pb,100.0
Multi Cap,INVESCO,pe,100.0
Multi Cap,INVESCO,return_3m,100.0
Multi Cap,INVESCO,return_6m,100.0
Multi Cap,INVESCO,roe,100.0
Multi Cap,INVESCO,rolling_3y,100.0
Multi Cap,INVESCO,rolling_5y,100.0
Multi Cap,INVESCO,sector_hhi,100.0
Multi Cap,INVESCO,sharpe,100.0
Multi Cap,INVESCO,sortino,100.0
Multi Cap,INVESCO,stock_count,100.0
Multi Cap,INVESCO,ter,100.0
Multi Cap,INVESCO,top10,100.0
Multi Cap,INVESCO,top3_sector,100.0
Multi Cap,INVESCO,turnover,100.0
Multi Cap,INVESCO,up_beta,100.0
Multi Cap,INVESCO,volatility,100.0
Multi Cap,KOTAK,aum,100.0
Multi Cap,KOTAK,cagr_1y,100.0
Multi Cap,KOTAK,cagr_3y,100.0
Multi Cap,KOTAK,cagr_5y,0.0
Multi Cap,KOTAK,down_beta,100.0
Multi Cap,KOTAK,iqr_3y,0.0
Multi Cap,KOTAK,iqr_5y,0.0
Multi Cap,KOTAK,ir,100.0
Multi Cap,KOTAK,manager_experience,100.0
Multi Cap,KOTAK,max_dd,100.0
Multi Cap,KOTAK,pb,100.0
Multi Cap,KOTAK,pe,100.0
Multi Cap,KOTAK,return_3m,100.0
Multi Cap,KOTAK,return_6m,100.0
Multi Cap,KOTAK,roe,100.0
Multi Cap,KOTAK,rolling_3y,0.0
Multi Cap,KOTAK,rolling_5y,0.0
Multi Cap,KOTAK,sector_hhi,100.0
Multi Cap,KOTAK,sharpe,100.0
Multi Cap,KOTAK,sortino,100.0
Multi Cap,KOTAK,stock_count,100.0
Multi Cap,KOTAK,ter,100.0
Multi Cap,KOTAK,top10,0.0
Multi Cap,KOTAK,top3_sector,100.0
Multi Cap,KOTAK,turnover,100.0
Multi Cap,KOTAK,up_beta,100.0
Multi Cap,KOTAK,volatility,100.0
Multi Cap,MM,aum,100.0
Multi Cap,MM,cagr_1y,100.0
Multi Cap,MM,cagr_3y,100.0
Multi Cap,MM,cagr_5y,100.0
Multi Cap,MM,down_beta,100.0
Multi Cap,MM,iqr_3y,100.0
Multi Cap,MM,iqr_5y,100.0
Multi Cap,MM,ir,100.0
Multi Cap,MM,manager_experience,100.0
Multi Cap,MM,max_dd,100.0
Multi Cap,MM,pb,100.0
Multi Cap,MM,pe,100.0
Multi Cap,MM,return_3m,100.0
Multi Cap,MM,return_6m,100.0
Multi Cap,MM,roe,100.0
Multi Cap,MM,rolling_3y,100.0
Multi Cap,MM,rolling_5y,100.0
Multi Cap,MM,sector_hhi,100.0
Multi Cap,MM,sharpe,100.0
Multi Cap,MM,sortino,100.0
Multi Cap,MM,stock_count,100.0
Multi Cap,MM,ter,100.0
Multi Cap,MM,top10,100.0
Multi Cap,MM,top3_sector,100.0
Multi Cap,MM,turnover,100.0
Multi Cap,MM,up_beta,100.0
Multi Cap,MM,volatility,100.0
Multi Cap,NIPPON,aum,100.0
Multi Cap,NIPPON,cagr_1y,100.0
Multi Cap,NIPPON,cagr_3y,100.0
Multi Cap,NIPPON,cagr_5y,100.0
Multi Cap,NIPPON,down_beta,100.0
Multi Cap,NIPPON,iqr_3y,100.0
Multi Cap,NIPPON,iqr_5y,100.0
Multi Cap,NIPPON,ir,100.0
Multi Cap,NIPPON,manager_experience,100.0
Multi Cap,NIPPON,max_dd,100.0
Multi Cap,NIPPON,pb,100.0
Multi Cap,NIPPON,pe,100.0
Multi Cap,NIPPON,return_3m,100.0
Multi Cap,NIPPON,return_6m,100.0
Multi Cap,NIPPON,roe,100.0
Multi Cap,NIPPON,rolling_3y,100.0
Multi Cap,NIPPON,rolling_5y,100.0
Multi Cap,NIPPON,sector_hhi,100.0
Multi Cap,NIPPON,sharpe,100.0
Multi Cap,NIPPON,sortino,100.0
Multi Cap,NIPPON,stock_count,100.0
Multi Cap,NIPPON,ter,100.0
Multi Cap,NIPPON,top10,100.0
Multi Cap,NIPPON,top3_sector,100.0
Multi Cap,NIPPON,turnover,100.0
Multi Cap,NIPPON,up_beta,100.0
Multi Cap,NIPPON,volatility,100.0
Multi Cap,PGIM,aum,100.0
Multi Cap,PGIM,cagr_1y,100.0
Multi Cap,PGIM,cagr_3y,0.0
Multi Cap,PGIM,cagr_5y,0.0
Multi Cap,PGIM,down_beta,0.0
Multi Cap,PGIM,iqr_3y,0.0
Multi Cap,PGIM,iqr_5y,0.0
Multi Cap,PGIM,ir,0.0
Multi Cap,PGIM,manager_experience,100.0
Multi Cap,PGIM,max_dd,100.0
Multi Cap,PGIM,pb,100.0
Multi Cap,PGIM,pe,100.0
Multi Cap,PGIM,return_3m,100.0
Multi Cap,PGIM,return_6m,100.0
Multi Cap,PGIM,roe,100.0
Multi Cap,PGIM,rolling_3y,0.0
Multi Cap,PGIM,rolling_5y,0.0
Multi Cap,PGIM,sector_hhi,100.0
Multi Cap,PGIM,sharpe,0.0
Multi Cap,PGIM,sortino,0.0
Multi Cap,PGIM,stock_count,100.0
Multi Cap,PGIM,ter,100.0
Multi Cap,PGIM,top10,100.0
Multi Cap,PGIM,top3_sector,100.0
Multi Cap,PGIM,turnover,100.0
Multi Cap,PGIM,up_beta,0.0
Multi Cap,PGIM,volatility,100.0
Multi Cap,QUANT,aum,100.0
Multi Cap,QUANT,cagr_1y,100.0
Multi Cap,QUANT,cagr_3y,100.0
Multi Cap,QUANT,cagr_5y,100.0
Multi Cap,QUANT,down_beta,100.0
Multi Cap,QUANT,iqr_3y,100.0
Multi Cap,QUANT,iqr_5y,100.0
Multi Cap,QUANT,ir,100.0
Multi Cap,QUANT,manager_experience,100.0
Multi Cap,QUANT,max_dd,100.0
Multi Cap,QUANT,pb,100.0
Multi Cap,QUANT,pe,100.0
Multi Cap,QUANT,return_3m,100.0
Multi Cap,QUANT,return_6m,100.0
Multi Cap,QUANT,roe,100.0
Multi Cap,QUANT,rolling_3y,100.0
Multi Cap,QUANT,rolling_5y,100.0
Multi Cap,QUANT,sector_hhi,100.0
Multi Cap,QUANT,sharpe,100.0
Multi Cap,QUANT,sortino,100.0
Multi Cap,QUANT,stock_count,100.0
Multi Cap,QUANT,ter,100.0
Multi Cap,QUANT,top10,100.0
Multi Cap,QUANT,top3_sector,100.0
Multi Cap,QUANT,turnover,100.0
Multi Cap,QUANT,up_beta,100.0
Multi Cap,QUANT,volatility,100.0
Multi Cap,SAMCO,aum,100.0
Multi Cap,SAMCO,cagr_1y,100.0
Multi Cap,SAMCO,cagr_3y,0.0
Multi Cap,SAMCO,cagr_5y,0.0
Multi Cap,SAMCO,down_beta,0.0
Multi Cap,SAMCO,iqr_3y,0.0
Multi Cap,SAMCO,iqr_5y,0.0
Multi Cap,SAMCO,ir,0.0
Multi Cap,SAMCO,manager_experience,100.0
Multi Cap,SAMCO,max_dd,100.0
Multi Cap,SAMCO,pb,100.0
Multi Cap,SAMCO,pe,100.0
Multi Cap,SAMCO,return_3m,100.0
Multi Cap,SAMCO,return_6m,100.0
Multi Cap,SAMCO,roe,100.0
Multi Cap,SAMCO,rolling_3y,0.0
Multi Cap,SAMCO,rolling_5y,0.0
Multi Cap,SAMCO,sector_hhi,100.0
Multi Cap,SAMCO,sharpe,0.0
Multi Cap,SAMCO,sortino,0.0
Multi Cap,SAMCO,stock_count,100.0
Multi Cap,SAMCO,ter,100.0
Multi Cap,SAMCO,top10,100.0
Multi Cap,SAMCO,top3_sector,100.0
Multi Cap,SAMCO,turnover,100.0
Multi Cap,SAMCO,up_beta,0.0
Multi Cap,SAMCO,volatility,100.0
Multi Cap,SBI,aum,100.0
Multi Cap,SBI,cagr_1y,100.0
Multi Cap,SBI,cagr_3y,100.0
Multi Cap,SBI,cagr_5y,0.0
Multi Cap,SBI,down_beta,100.0
Multi Cap,SBI,iqr_3y,0.0
Multi Cap,SBI,iqr_5y,0.0
Multi Cap,SBI,ir,100.0
Multi Cap,SBI,manager_experience,100.0
Multi Cap,SBI,max_dd,100.0
Multi Cap,SBI,pb,100.0
Multi Cap,SBI,pe,100.0
Multi Cap,SBI,return_3m,100.0
Multi Cap,SBI,return_6m,100.0
Multi Cap,SBI,roe,100.0
Multi Cap,SBI,rolling_3y,0.0
Multi Cap,SBI,rolling_5y,0.0
Multi Cap,SBI,sector_hhi,100.0
Multi Cap,SBI,sharpe,100.0
Multi Cap,SBI,sortino,100.0
Multi Cap,SBI,stock_count,100.0
Multi Cap,SBI,ter,100.0
Multi Cap,SBI,top10,100.0
Multi Cap,SBI,top3_sector,100.0
Multi Cap,SBI,turnover,100.0
Multi Cap,SBI,up_beta,100.0
Multi Cap,SBI,volatility,100.0
Multi Cap,SUNDARAM,aum,100.0
Multi Cap,SUNDARAM,cagr_1y,100.0
Multi Cap,SUNDARAM,cagr_3y,100.0
Multi Cap,SUNDARAM,cagr_5y,0.0
Multi Cap,SUNDARAM,down_beta,0.0
Multi Cap,SUNDARAM,iqr_3y,0.0
Multi Cap,SUNDARAM,iqr_5y,0.0
Multi Cap,SUNDARAM,ir,0.0
Multi Cap,SUNDARAM,manager_experience,100.0
Multi Cap,SUNDARAM,max_dd,100.0
Multi Cap,SUNDARAM,pb,100.0
Multi Cap,SUNDARAM,pe,100.0
Multi Cap,SUNDARAM,return_3m,100.0
Multi Cap,SUNDARAM,return_6m,100.0
Multi Cap,SUNDARAM,roe,100.0
Multi Cap,SUNDARAM,rolling_3y,0.0
Multi Cap,SUNDARAM,rolling_5y,0.0
Multi Cap,SUNDARAM,sector_hhi,100.0
Multi Cap,SUNDARAM,sharpe,0.0
Multi Cap,SUNDARAM,sortino,0.0
Multi Cap,SUNDARAM,stock_count,100.0
Multi Cap,SUNDARAM,ter,100.0
Multi Cap,SUNDARAM,top10,100.0
Multi Cap,SUNDARAM,top3_sector,100.0
Multi Cap,SUNDARAM,turnover,100.0
Multi Cap,SUNDARAM,up_beta,0.0
Multi Cap,SUNDARAM,volatility,100.0
Multi Cap,TATA,aum,100.0
Multi Cap,TATA,cagr_1y,100.0
Multi Cap,TATA,cagr_3y,0.0
Multi Cap,TATA,cagr_5y,0.0
Multi Cap,TATA,down_beta,100.0
Multi Cap,TATA,iqr_3y,0.0
Multi Cap,TATA,iqr_5y,0.0
Multi Cap,TATA,ir,100.0
Multi Cap,TATA,manager_experience,0.0
Multi Cap,TATA,max_dd,100.0
Multi Cap,TATA,pb,100.0
Multi Cap,TATA,pe,100.0
Multi Cap,TATA,return_3m,100.0
Multi Cap,TATA,return_6m,100.0
Multi Cap,TATA,roe,100.0
Multi Cap,TATA,rolling_3y,0.0
Multi Cap,TATA,rolling_5y,0.0
Multi Cap,TATA,sector_hhi,100.0
Multi Cap,TATA,sharpe,100.0
Multi Cap,TATA,sortino,100.0
Multi Cap,TATA,stock_count,100.0
Multi Cap,TATA,ter,100.0
Multi Cap,TATA,top10,100.0
Multi Cap,TATA,top3_sector,100.0
Multi Cap,TATA,turnover,100.0
Multi Cap,TATA,up_beta,100.0
Multi Cap,TATA,volatility,100.0
Multi Cap,TRUSTMF,aum,100.0
Multi Cap,TRUSTMF,cagr_1y,0.0
Multi Cap,TRUSTMF,cagr_3y,0.0
Multi Cap,TRUSTMF,cagr_5y,0.0
Multi Cap,TRUSTMF,down_beta,0.0
Multi Cap,TRUSTMF,iqr_3y,0.0
Multi Cap,TRUSTMF,iqr_5y,0.0
Multi Cap,TRUSTMF,ir,0.0
Multi Cap,TRUSTMF,manager_experience,100.0
Multi Cap,TRUSTMF,max_dd,0.0
Multi Cap,TRUSTMF,pb,100.0
Multi Cap,TRUSTMF,pe,100.0
Multi Cap,TRUSTMF,return_3m,0.0
Multi Cap,TRUSTMF,return_6m,0.0
Multi Cap,TRUSTMF,roe,100.0
Multi Cap,TRUSTMF,rolling_3y,0.0
Multi Cap,TRUSTMF,rolling_5y,0.0
Multi Cap,TRUSTMF,sector_hhi,100.0
Multi Cap,TRUSTMF,sharpe,0.0
Multi Cap,TRUSTMF,sortino,0.0
Multi Cap,TRUSTMF,stock_count,100.0
Multi Cap,TRUSTMF,ter,100.0
Multi Cap,TRUSTMF,top10,100.0
Multi Cap,TRUSTMF,top3_sector,100.0
Multi Cap,TRUSTMF,turnover,100.0
Multi Cap,TRUSTMF,up_beta,0.0
Multi Cap,TRUSTMF,volatility,0.0
Multi Cap,UNION,aum,100.0
Multi Cap,UNION,cagr_1y,100.0
Multi Cap,UNION,cagr_3y,100.0
Multi Cap,UNION,cagr_5y,0.0
Multi Cap,UNION,down_beta,100.0
Multi Cap,UNION,iqr_3y,0.0
Multi Cap,UNION,iqr_5y,0.0
Multi Cap,UNION,ir,100.0
Multi Cap,UNION,manager_experience,100.0
Multi Cap,UNION,max_dd,100.0
Multi Cap,UNION,pb,100.0
Multi Cap,UNION,pe,100.0
Multi Cap,UNION,return_3m,100.0
Multi Cap,UNION,return_6m,100.0
Multi Cap,UNION,roe,100.0
Multi Cap,UNION,rolling_3y,0.0
Multi Cap,UNION,rolling_5y,0.0
Multi Cap,UNION,sector_hhi,100.0
Multi Cap,UNION,sharpe,100.0
Multi Cap,UNION,sortino,100.0
Multi Cap,UNION,stock_count,100.0
Multi Cap,UNION,ter,100.0
Multi Cap,UNION,top10,100.0
Multi Cap,UNION,top3_sector,100.0
Multi Cap,UNION,turnover,100.0
Multi Cap,UNION,up_beta,100.0
Multi Cap,UNION,volatility,100.0
Multi Cap,UTI,aum,100.0
Multi Cap,UTI,cagr_1y,0.0
Multi Cap,UTI,cagr_3y,0.0
Multi Cap,UTI,cagr_5y,0.0
Multi Cap,UTI,down_beta,0.0
Multi Cap,UTI,iqr_3y,0.0
Multi Cap,UTI,iqr_5y,0.0
Multi Cap,UTI,ir,0.0
Multi Cap,UTI,manager_experience,100.0
Multi Cap,UTI,max_dd,0.0
Multi Cap,UTI,pb,100.0
Multi Cap,UTI,pe,100.0
Multi Cap,UTI,return_3m,0.0
Multi Cap,UTI,return_6m,0.0
Multi Cap,UTI,roe,100.0
Multi Cap,UTI,rolling_3y,0.0
Multi Cap,UTI,rolling_5y,0.0
Multi Cap,UTI,sector_hhi,100.0
Multi Cap,UTI,sharpe,0.0
Multi Cap,UTI,sortino,0.0
Multi Cap,UTI,stock_count,100.0
Multi Cap,UTI,ter,100.0
Multi Cap,UTI,top10,100.0
Multi Cap,UTI,top3_sector,100.0
Multi Cap,UTI,turnover,100.0
Multi Cap,UTI,up_beta,0.0
Multi Cap,UTI,volatility,0.0
Multi Cap,WHITEOAK,aum,100.0
Multi Cap,WHITEOAK,cagr_1y,100.0
Multi Cap,WHITEOAK,cagr_3y,0.0
Multi Cap,WHITEOAK,cagr_5y,0.0
Multi Cap,WHITEOAK,down_beta,0.0
Multi Cap,WHITEOAK,iqr_3y,0.0
Multi Cap,WHITEOAK,iqr_5y,0.0
Multi Cap,WHITEOAK,ir,0.0
Multi Cap,WHITEOAK,manager_experience,100.0
Multi Cap,WHITEOAK,max_dd,100.0
Multi Cap,WHITEOAK,pb,100.0
Multi Cap,WHITEOAK,pe,100.0
Multi Cap,WHITEOAK,return_3m,100.0
Multi Cap,WHITEOAK,return_6m,100.0
Multi Cap,WHITEOAK,roe,100.0
Multi Cap,WHITEOAK,rolling_3y,0.0
Multi Cap,WHITEOAK,rolling_5y,0.0
Multi Cap,WHITEOAK,sector_hhi,100.0
Multi Cap,WHITEOAK,sharpe,0.0
Multi Cap,WHITEOAK,sortino,0.0
Multi Cap,WHITEOAK,stock_count,100.0
Multi Cap,WHITEOAK,ter,100.0
Multi Cap,WHITEOAK,top10,100.0
Multi Cap,WHITEOAK,top3_sector,100.0
Multi Cap,WHITEOAK,turnover,100.0
Multi Cap,WHITEOAK,up_beta,0.0
Multi Cap,WHITEOAK,volatility,100.0
Small Cap,ABSL,aum,100.0
Small Cap,ABSL,cagr_1y,100.0
Small Cap,ABSL,cagr_3y,100.0
Small Cap,ABSL,cagr_5y,100.0
Small Cap,ABSL,down_beta,100.0
Small Cap,ABSL,iqr_3y,100.0
Small Cap,ABSL,iqr_5y,100.0
Small Cap,ABSL,ir,100.0
Small Cap,ABSL,manager_experience,100.0
Small Cap,ABSL,max_dd,100.0
Small Cap,ABSL,pb,100.0
Small Cap,ABSL,pe,100.0
Small Cap,ABSL,return_3m,100.0
Small Cap,ABSL,return_6m,100.0
Small Cap,ABSL,roe,100.0
Small Cap,ABSL,rolling_3y,100.0
Small Cap,ABSL,rolling_5y,100.0
Small Cap,ABSL,sector_hhi,100.0
Small Cap,ABSL,sharpe,100.0
Small Cap,ABSL,sortino,100.0
Small Cap,ABSL,stock_count,100.0
Small Cap,ABSL,ter,100.0
Small Cap,ABSL,top10,100.0
Small Cap,ABSL,top3_sector,100.0
Small Cap,ABSL,turnover,100.0
Small Cap,ABSL,up_beta,100.0
Small Cap,ABSL,volatility,100.0
Small Cap,AXIS,aum,100.0
Small Cap,AXIS,cagr_1y,100.0
Small Cap,AXIS,cagr_3y,100.0
Small Cap,AXIS,cagr_5y,100.0
Small Cap,AXIS,down_beta,100.0
Small Cap,AXIS,iqr_3y,100.0
Small Cap,AXIS,iqr_5y,100.0
Small Cap,AXIS,ir,100.0
Small Cap,AXIS,manager_experience,100.0
Small Cap,AXIS,max_dd,100.0
Small Cap,AXIS,pb,100.0
Small Cap,AXIS,pe,100.0
Small Cap,AXIS,return_3m,100.0
Small Cap,AXIS,return_6m,100.0
Small Cap,AXIS,roe,100.0
Small Cap,AXIS,rolling_3y,100.0
Small Cap,AXIS,rolling_5y,100.0
Small Cap,AXIS,sector_hhi,100.0
Small Cap,AXIS,sharpe,100.0
Small Cap,AXIS,sortino,100.0
Small Cap,AXIS,stock_count,100.0
Small Cap,AXIS,ter,100.0
Small Cap,AXIS,top10,100.0
Small Cap,AXIS,top3_sector,100.0
Small Cap,AXIS,turnover,100.0
Small Cap,AXIS,up_beta,100.0
Small Cap,AXIS,volatility,100.0
Small Cap,BANDHAN,aum,100.0
Small Cap,BANDHAN,cagr_1y,100.0
Small Cap,BANDHAN,cagr_3y,100.0
Small Cap,BANDHAN,cagr_5y,100.0
Small Cap,BANDHAN,down_beta,100.0
Small Cap,BANDHAN,iqr_3y,100.0
Small Cap,BANDHAN,iqr_5y,100.0
Small Cap,BANDHAN,ir,100.0
Small Cap,BANDHAN,manager_experience,100.0
Small Cap,BANDHAN,max_dd,100.0
Small Cap,BANDHAN,pb,0.0
Small Cap,BANDHAN,pe,0.0
Small Cap,BANDHAN,return_3m,100.0
Small Cap,BANDHAN,return_6m,100.0
Small Cap,BANDHAN,roe,0.0
Small Cap,BANDHAN,rolling_3y,100.0
Small Cap,BANDHAN,rolling_5y,100.0
Small Cap,BANDHAN,sector_hhi,0.0
Small Cap,BANDHAN,sharpe,100.0
Small Cap,BANDHAN,sortino,100.0
Small Cap,BANDHAN,stock_count,100.0
Small Cap,BANDHAN,ter,100.0
Small Cap,BANDHAN,top10,100.0
Small Cap,BANDHAN,top3_sector,100.0
Small Cap,BANDHAN,turnover,100.0
Small Cap,BANDHAN,up_beta,100.0
Small Cap,BANDHAN,volatility,100.0
Small Cap,BARODA,aum,100.0
Small Cap,BARODA,cagr_1y,100.0
Small Cap,BARODA,cagr_3y,0.0
Small Cap,BARODA,cagr_5y,0.0
Small Cap,BARODA,down_beta,0.0
Small Cap,BARODA,iqr_3y,0.0
Small Cap,BARODA,iqr_5y,0.0
Small Cap,BARODA,ir,0.0
Small Cap,BARODA,manager_experience,100.0
Small Cap,BARODA,max_dd,100.0
Small Cap,BARODA,pb,100.0
Small Cap,BARODA,pe,100.0
Small Cap,BARODA,return_3m,100.0
Small Cap,BARODA,return_6m,100.0
Small Cap,BARODA,roe,100.0
Small Cap,BARODA,rolling_3y,0.0
Small Cap,BARODA,rolling_5y,0.0
Small Cap,BARODA,sector_hhi,100.0
Small Cap,BARODA,sharpe,0.0
Small Cap,BARODA,sortino,0.0
Small Cap,BARODA,stock_count,100.0
Small Cap,BARODA,ter,100.0
Small Cap,BARODA,top10,100.0
Small Cap,BARODA,top3_sector,100.0
Small Cap,BARODA,turnover,100.0
Small Cap,BARODA,up_beta,0.0
Small Cap,BARODA,volatility,100.0
Small Cap,BOI,aum,100.0
Small Cap,BOI,cagr_1y,100.0
Small Cap,BOI,cagr_3y,100.0
Small Cap,BOI,cagr_5y,100.0
Small Cap,BOI,down_beta,100.0
Small Cap,BOI,iqr_3y,100.0
Small Cap,BOI,iqr_5y,100.0
Small Cap,BOI,ir,100.0
Small Cap,BOI,manager_experience,100.0
Small Cap,BOI,max_dd,100.0
Small Cap,BOI,pb,100.0
Small Cap,BOI,pe,100.0
Small Cap,BOI,return_3m,100.0
Small Cap,BOI,return_6m,100.0
Small Cap,BOI,roe,100.0
Small Cap,BOI,rolling_3y,100.0
Small Cap,BOI,rolling_5y,100.0
Small Cap,BOI,sector_hhi,100.0
Small Cap,BOI,sharpe,100.0
Small Cap,BOI,sortino,100.0
Small Cap,BOI,stock_count,100.0
Small Cap,BOI,ter,100.0
Small Cap,BOI,top10,100.0
Small Cap,BOI,top3_sector,100.0
Small Cap,BOI,turnover,100.0
Small Cap,BOI,up_beta,100.0
Small Cap,BOI,volatility,100.0
Small Cap,CANARA,aum,100.0
Small Cap,CANARA,cagr_1y,100.0
Small Cap,CANARA,cagr_3y,100.0
Small Cap,CANARA,cagr_5y,100.0
Small Cap,CANARA,down_beta,100.0
Small Cap,CANARA,iqr_3y,100.0
Small Cap,CANARA,iqr_5y,100.0
Small Cap,CANARA,ir,100.0
Small Cap,CANARA,manager_experience,100.0
Small Cap,CANARA,max_dd,100.0
Small Cap,CANARA,pb,100.0
Small Cap,CANARA,pe,100.0
Small Cap,CANARA,return_3m,100.0
Small Cap,CANARA,return_6m,100.0
Small Cap,CANARA,roe,100.0
Small Cap,CANARA,rolling_3y,100.0
Small Cap,CANARA,rolling_5y,100.0
Small Cap,CANARA,sector_hhi,100.0
Small Cap,CANARA,sharpe,100.0
Small Cap,CANARA,sortino,100.0
Small Cap,CANARA,stock_count,100.0
Small Cap,CANARA,ter,100.0
Small Cap,CANARA,top10,100.0
Small Cap,CANARA,top3_sector,100.0
Small Cap,CANARA,turnover,100.0
Small Cap,CANARA,up_beta,100.0
Small Cap,CANARA,volatility,100.0
Small Cap,DSP,aum,100.0
Small Cap,DSP,cagr_1y,100.0
Small Cap,DSP,cagr_3y,100.0
Small Cap,DSP,cagr_5y,100.0
Small Cap,DSP,down_beta,100.0
Small Cap,DSP,iqr_3y,100.0
Small Cap,DSP,iqr_5y,100.0
Small Cap,DSP,ir,100.0
Small Cap,DSP,manager_experience,100.0
Small Cap,DSP,max_dd,100.0
Small Cap,DSP,pb,100.0
Small Cap,DSP,pe,100.0
Small Cap,DSP,return_3m,100.0
Small Cap,DSP,return_6m,100.0
Small Cap,DSP,roe,100.0
Small Cap,DSP,rolling_3y,100.0
Small Cap,DSP,rolling_5y,100.0
Small Cap,DSP,sector_hhi,100.0
Small Cap,DSP,sharpe,100.0
Small Cap,DSP,sortino,100.0
Small Cap,DSP,stock_count,100.0
Small Cap,DSP,ter,100.0
Small Cap,DSP,top10,100.0
Small Cap,DSP,top3_sector,100.0
Small Cap,DSP,turnover,100.0
Small Cap,DSP,up_beta,100.0
Small Cap,DSP,volatility,100.0
Small Cap,EDEL,aum,100.0
Small Cap,EDEL,cagr_1y,100.0
Small Cap,EDEL,cagr_3y,100.0
Small Cap,EDEL,cagr_5y,100.0
Small Cap,EDEL,down_beta,100.0
Small Cap,EDEL,iqr_3y,100.0
Small Cap,EDEL,iqr_5y,100.0
Small Cap,EDEL,ir,100.0
Small Cap,EDEL,manager_experience,100.0
Small Cap,EDEL,max_dd,100.0
Small Cap,EDEL,pb,100.0
Small Cap,EDEL,pe,100.0
Small Cap,EDEL,return_3m,100.0
Small Cap,EDEL,return_6m,100.0
Small Cap,EDEL,roe,100.0
Small Cap,EDEL,rolling_3y,100.0
Small Cap,EDEL,rolling_5y,100.0
Small Cap,EDEL,sector_hhi,100.0
Small Cap,EDEL,sharpe,100.0
Small Cap,EDEL,sortino,100.0
Small Cap,EDEL,stock_count,100.0
Small Cap,EDEL,ter,100.0
Small Cap,EDEL,top10,100.0
Small Cap,EDEL,top3_sector,100.0
Small Cap,EDEL,turnover,100.0
Small Cap,EDEL,up_beta,100.0
Small Cap,EDEL,volatility,100.0
Small Cap,FT,aum,100.0
Small Cap,FT,cagr_1y,100.0
Small Cap,FT,cagr_3y,100.0
Small Cap,FT,cagr_5y,100.0
Small Cap,FT,down_beta,100.0
Small Cap,FT,iqr_3y,100.0
Small Cap,FT,iqr_5y,100.0
Small Cap,FT,ir,100.0
Small Cap,FT,manager_experience,100.0
Small Cap,FT,max_dd,100.0
Small Cap,FT,pb,100.0
Small Cap,FT,pe,100.0
Small Cap,FT,return_3m,100.0
Small Cap,FT,return_6m,100.0
Small Cap,FT,roe,100.0
Small Cap,FT,rolling_3y,100.0
Small Cap,FT,rolling_5y,100.0
